model,scenario,region,economic_score,environmental_score,resource_score,resilience_score,robustness_score,economic_dimension_score,environmental_dimension_score,resource_dimension_score,resilience_dimension_score,robustness_dimension_score
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,Countries of Latin America and the Caribbean,0.17881815031068135,1.5472296654579933,0.0,2.073817510460958,0.8954601657997838,0.17881815031068135,0.7242096343594678,0.0,0.6694555283907615,0.24589226522565286
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,Countries of Latin America and the Caribbean,0.17520565649955033,1.549201857292287,0.0,2.0463183701693266,0.9400804718281681,0.17520565649955033,0.7254109310558234,0.0,0.6591096503233399,0.27714245667652054
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,Countries of Latin America and the Caribbean,0.15984832960524498,1.544166186360089,0.0,2.04292972859644,0.90073801571619,0.15984832960524498,0.722343615417662,0.0,0.6578347569210196,0.2495886500113538
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,Countries of Latin America and the Caribbean,0.1728547852800501,1.5451686442540598,0.0,2.0521580890200717,0.8943934260206494,0.1728547852800501,0.7229542301333922,0.0,0.6613067015233811,0.24514516541183712
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,Countries of Latin America and the Caribbean,0.16743221777371298,1.5454749711828037,0.0,2.005561625584742,0.9406377278060443,0.16743221777371298,0.7231408192476487,0.0,0.6437759233258642,0.27753273539815665
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,Countries of Latin America and the Caribbean,0.15880999663971487,1.549070414553424,0.0,2.0419825139120946,0.8990816744578879,0.15880999663971487,0.7253308669742212,0.0,0.6574783905937824,0.24842861804301664
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,Countries of Latin America and the Caribbean,0.15952561969214712,1.5318654851960525,3.7711143601142325,2.1641184225131966,0.7577772245967572,0.15952561969214712,0.714851042223581,0.5178393495618342,0.7034290350372123,0.14946490613546373
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,Countries of Latin America and the Caribbean,0.1573887565343991,1.529446035498562,2.3947326695829916,2.1325174698999296,0.8159630466384922,0.1573887565343991,0.7133773129047316,0.328838292762293,0.6915399505391516,0.1902158162115544
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,Countries of Latin America and the Caribbean,0.157621189469707,1.5293602468431162,2.3155794386991513,2.087365648764351,0.8751912921329625,0.157621189469707,0.7133250575274505,0.3179691825517599,0.6745526836269243,0.2316967959660138
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,Countries of Latin America and the Caribbean,0.1869091438474316,1.5370134349042262,4.575563917269843,2.103404382087619,0.8681999736163756,0.1869091438474316,0.717986748836852,0.6283042136982132,0.6805868642434334,0.22680036961702468
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,Countries of Latin America and the Caribbean,0.1568939650526753,1.5300631354304186,2.259464797988084,2.0659329108606808,0.9018392560598847,0.1568939650526753,0.7137531993152573,0.3102636699971539,0.6664891408888317,0.25035991257400825
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,Countries of Latin America and the Caribbean,0.16753209452634385,1.5368500587485525,4.47887959038726,2.111942780570428,0.8225338535047754,0.16753209452634385,0.7178872335500217,0.6150277802186982,0.6837992275630634,0.19481773383236597
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,Countries of Latin America and the Caribbean,0.1553488793578513,1.5301021901215623,2.177228515384022,2.054183520923905,0.92653442363136,0.1553488793578513,0.7137769882137976,0.2989712033606394,0.6620687206733872,0.267655372493735
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,Countries of Latin America and the Caribbean,0.1502997137771903,1.5375826366063103,3.9010035036492665,1.9901494842488219,0.7528678401552965,0.1502997137771903,0.7183334595940835,0.535675379758831,0.6379774825990527,0.14602657911897118
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,Countries of Latin America and the Caribbean,0.16202047929483743,1.531385244860335,0.0,1.9642688441771599,0.8287233191218061,0.16202047929483743,0.7145585193975948,0.0,0.628240525601538,0.19915257603151473
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,Countries of Latin America and the Caribbean,0.16287663907330271,1.538209529619932,2.339008398875679,2.0893313458279703,0.8971205162833091,0.16287663907330271,0.7187153111427701,0.32118638477374595,0.6752922290062352,0.2470551050872329
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,Countries of Latin America and the Caribbean,0.1580695411101726,1.5264442300112393,4.566627609701467,2.0374679062036734,0.7092669451382317,0.1580695411101726,0.7115488604426949,0.6270771038158833,0.6557798800084249,0.11549034039739658
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,Countries of Latin America and the Caribbean,0.15853623331236605,1.5298988791139563,4.466961540552758,2.0248388944269298,0.710407816558595,0.15853623331236605,0.7136531479070267,0.6133912254539795,0.6510285236180586,0.11628935890445243
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,Countries of Latin America and the Caribbean,0.15381090767192446,1.5304710992057202,4.332298989059726,2.0037214511903967,0.7348469319997861,0.15381090767192446,0.7140016972184433,0.5948997236281436,0.6430836027767567,0.1334054906481758
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,Countries of Latin America and the Caribbean,0.1539062192105111,1.533843131839974,4.202805746621494,1.9936516125252313,0.7364641446368609,0.1539062192105111,0.7160556615403181,0.5771180575121269,0.639295072594229,0.13453811857083509
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,Countries of Latin America and the Caribbean,0.15346827726394544,1.5287216464067261,2.0272274455922563,2.009042853311248,0.938088671717049,0.15346827726394544,0.712936074781864,0.2783734571782101,0.6450856500010039,0.2757474833931743
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,Countries of Latin America and the Caribbean,0.1692026148881742,1.5285583068305821,0.0,1.9810959259975018,0.9694114038062763,0.1692026148881742,0.712836581776268,0.0,0.6345713030330333,0.29768461161300136
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,Countries of Latin America and the Caribbean,0.16499599840289558,1.5344242195969682,0.0,2.0570604054532726,1.020407967969011,0.16499599840289558,0.7164096123024254,0.0,0.663151078021262,0.33340046691009745
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,Countries of Latin America and the Caribbean,0.15429231523126227,1.5388697627232348,4.227644932034424,1.957447130178691,0.788790468330211,0.15429231523126227,0.7191174707258444,0.5805289080962199,0.6256740227767039,0.17118528168749014
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,Countries of Latin America and the Caribbean,0.1618208894640049,1.5318686304147136,2.860608025335197,1.9552404241008632,0.8034100061652901,0.1618208894640049,0.7148529580315268,0.39281105204830474,0.624843803658225,0.1814241930024148
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,Countries of Latin America and the Caribbean,0.16152228968759738,1.5301773545687696,2.47807102484623,1.9658766666044136,0.8420812642918095,0.16152228968759738,0.7138227721991804,0.34028209307222607,0.6288454294134399,0.20850792074132593
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,Countries of Latin America and the Caribbean,0.15970788549469725,1.52817994270957,2.282586861834793,1.9902331490423606,0.9098104130360896,0.15970788549469725,0.7126061135425558,0.3134387300349896,0.6380089594286302,0.25594257669632203
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,Countries of Latin America and the Caribbean,0.1424254215368573,1.5377309390673481,2.2508473019768536,1.9491885070610933,0.851169103769096,0.1424254215368573,0.7184237932286763,0.30908033846615995,0.6225669180863999,0.2148726624658515
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,Countries of Latin America and the Caribbean,0.15998986735637746,1.5320289115436032,0.0,1.9117954890889728,0.8939287480331355,0.15998986735637746,0.7149505880831654,0.0,0.608498710847565,0.24481972443293445
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,Countries of Latin America and the Caribbean,0.149703535574741,1.5286891533817757,0.0,1.960401782671188,0.9687384590645927,0.149703535574741,0.7129162827094861,0.0,0.6267856384161309,0.29721330933192575
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,Countries of Latin America and the Caribbean,0.1650009216600865,1.5275021143150367,0.0,1.9508480509298598,0.9839905465561284,0.1650009216600865,0.7121932363584554,0.0,0.6231912808239878,0.30789523190396456
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,Countries of Latin America and the Caribbean,0.17066106979332415,1.5622386126795411,0.0,2.066696299653237,0.9115649572618523,0.17066106979332415,0.7333518478092452,0.0,0.6667763472262687,0.2571713859055018
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,Countries of Latin America and the Caribbean,0.1516355131931244,1.5541374368421161,2.4139897571940763,1.9316282483204525,0.8367406813725493,0.1516355131931244,0.7284172792744456,0.3314826245885697,0.615960300794501,0.20476760039076738
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,Countries of Latin America and the Caribbean,0.37905546376222243,1.3143603053855386,1.339399847468406,2.0642678212521677,1.0019855225954402,0.37905546376222243,0.5823648157809207,0.18392280890554835,0.665862691702482,0.32049815860788594
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,Countries of Latin America and the Caribbean,0.4139160794396591,1.146680009858115,1.469144796611468,2.10991788398817,1.0993997157327386,0.4139160794396591,0.4802278017448781,0.20173903871384863,0.6830374098146899,0.38872297498713415
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,Countries of Latin America and the Caribbean,0.386062771668943,1.301063981062961,2.1841069816372665,2.0771185549503577,1.0142256538821426,0.386062771668943,0.5742657910285414,0.29991573597100957,0.670697465535715,0.3290706333428168
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,Countries of Latin America and the Caribbean,0.4177415225392678,1.0355003061995849,3.360264983572887,2.115540374981288,1.118469878881286,0.4177415225392678,0.41250629089366914,0.461422610741532,0.6851527343533147,0.4020789176606847
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,Countries of Latin America and the Caribbean,0.3546634050756828,1.2855851114584522,2.082691448076252,2.0401163497124633,0.9952736956337133,0.3546634050756828,0.5648373395990816,0.28598962582962656,0.6567762920169389,0.31579747642507805
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,Countries of Latin America and the Caribbean,0.36585167749991726,1.2490367556590922,1.2357648808659982,2.036444630956617,1.0052833003740569,0.36585167749991726,0.5425750939516018,0.16969193214804063,0.6553948977572278,0.3228077838910167
REMIND-MAgPIE 1.7-3.0,CO_Bridge,Countries of Latin America and the Caribbean,0.3419006044752504,1.1449080834674934,1.141573208125662,1.985330653466234,0.9828081905922897,0.3419006044752504,0.4791484902487927,0.1567577832763211,0.6361645155326109,0.3070671593620701
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,Countries of Latin America and the Caribbean,0.40718327574973345,1.052389163799292,1.3263850299801974,2.088365428406604,1.1149517982524861,0.40718327574973345,0.42279359078354734,0.18213564893659007,0.6749288262322329,0.3996150014983965
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,Countries of Latin America and the Caribbean,0.39967699272256935,1.0064347756826841,3.4775124027152198,2.091797370613343,1.097218617956387,0.39967699272256935,0.394801965593955,0.47752271311674355,0.6762200104375866,0.3871954255561488
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,Countries of Latin America and the Caribbean,0.3827141916650383,1.1104233004376962,1.2504684851209984,2.0720306155210384,1.0560424270767523,0.3827141916650383,0.45814320303084266,0.17171099180429386,0.6687832529315418,0.35835734794665175
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,Countries of Latin America and the Caribbean,0.37669390149190074,1.0,1.176224359932172,2.062949522769969,1.0118165920848121,0.37669390149190074,0.3908824306709407,0.16151598687333638,0.6653667141843249,0.32738342746987503
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,Countries of Latin America and the Caribbean,0.4972026009317605,1.6152081712425461,4.125184155963343,2.2531708564476536,1.124709270815098,0.4972026009317605,0.7656165365695761,0.5664592680456747,0.7369328323676834,0.40644872615873934
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,Countries of Latin America and the Caribbean,0.36585167749991726,1.2490367556590922,1.2357648808659982,2.036444630956617,1.0053961639357265,0.36585167749991726,0.5425750939516018,0.16969193214804063,0.6553948977572278,0.32288682879733716
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,Countries of Latin America and the Caribbean,0.3546634050756828,1.2855851114584522,2.082691448076252,2.0401163497124633,0.9953919284092632,0.3546634050756828,0.5648373395990816,0.28598962582962656,0.6567762920169389,0.31588028170367366
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,Countries of Latin America and the Caribbean,0.3426637712330676,1.2767874761906886,1.14054408974042,2.0169031979289307,0.9722115171596151,0.3426637712330676,0.5594785453889378,0.15661646748890495,0.6480429121597489,0.29964569359931276
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,Countries of Latin America and the Caribbean,0.3387370553220968,1.2911423284260573,1.0773923921695876,2.0088955630776044,0.9504064620318822,0.3387370553220968,0.5682223380906234,0.14794464508550934,0.6450302356578049,0.284374347255231
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,Countries of Latin America and the Caribbean,0.4360493735077857,1.666225330931322,1.4889445195239637,2.140947741244375,1.0300421058038498,0.4360493735077857,0.7966919848732756,0.2044578837700884,0.6947116336710586,0.340147813098428
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,Countries of Latin America and the Caribbean,0.3916535870691689,1.607329789643738,2.251766156576868,2.070306924385408,1.0390597872084788,0.3916535870691689,0.7608176759198633,0.30920651312515357,0.6681347563557942,0.3464634190505324
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,Countries of Latin America and the Caribbean,0.3955006407273341,1.6646559852590075,1.4251083797392787,2.097470977926015,0.9920214690487946,0.3955006407273341,0.7957360688519184,0.19569207559034435,0.6783545662395801,0.3135197532880907
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,Countries of Latin America and the Caribbean,0.3841046201281932,1.6706131245067182,1.3347292733177845,2.080712319863724,0.957567036987907,0.3841046201281932,0.7993646670306387,0.18328145814042202,0.6720495315713204,0.2893893137176241
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,Countries of Latin America and the Caribbean,0.1641416731913453,1.7265141051634885,3.338999286445238,1.7608680291238832,0.82512148743524,0.1641416731913453,0.8334149364914013,0.4585024620223542,0.5517159503225145,0.19663000413997755
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,Countries of Latin America and the Caribbean,0.17760082893744114,0.8723466188424729,3.860687375916136,1.8864239271206076,0.803640537053964,0.17760082893744114,0.3131265134236318,0.5301392768013106,0.5989532820188457,0.18158564717087824
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,Countries of Latin America and the Caribbean,0.3325746218902891,1.872247744139502,3.215244919479684,2.0137044513983575,0.8517531911654108,0.3325746218902891,0.9221838564339494,0.4415088429550879,0.6468394621164771,0.21528173278794352
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,Countries of Latin America and the Caribbean,0.3669708847551596,0.9059909836806661,4.070258442307601,2.164194842729535,0.773241677803748,0.3669708847551596,0.3336198871554921,0.5589170157781388,0.7034577862720415,0.1602955607502937
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,Countries of Latin America and the Caribbean,0.5035014137810636,1.6823872679353804,1.022598934774967,2.2368188290697644,0.9716134536558969,0.5035014137810636,0.8065365046568371,0.1404205538944337,0.7307807825358468,0.2992268349976017
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,Countries of Latin America and the Caribbean,0.463274981008059,1.6897272347989418,1.022598934774967,2.180075179046377,0.9697955823095241,0.463274981008059,0.8110074074317255,0.1404205538944337,0.7094323738941021,0.29795367412839885
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,Countries of Latin America and the Caribbean,0.44618510968847414,1.7048033250410726,1.022598934774967,2.1540157639676467,0.9687399586820076,0.44618510968847414,0.8201905188749977,0.1404205538944337,0.6996281571784647,0.2972143596010855
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,Countries of Latin America and the Caribbean,0.3689243337183394,1.8679722353649146,0.0,1.9410363695355635,0.7851971130985358,0.3689243337183394,0.9195795689215277,0.0,0.6194998759922276,0.16866864634954792
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,Countries of Latin America and the Caribbean,0.37772532427503014,1.8799417745181366,0.0,1.9424262344608518,0.7966119246494565,0.37772532427503014,0.9268704255165272,0.0,0.6200227786319001,0.17666310174649055
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,Countries of Latin America and the Caribbean,0.41758215990835307,1.7422592987170757,1.022598934774967,2.1055859922997655,0.9571469319537953,0.41758215990835307,0.843005610517378,0.1404205538944337,0.6814076416570596,0.2890950897663784
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,Countries of Latin America and the Caribbean,0.37660303541846846,1.8679825393805234,0.0,1.9844088302423488,0.8451468434564757,0.37660303541846846,0.9195858452784696,0.0,0.6358177021205227,0.21065492385113582
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,Countries of Latin America and the Caribbean,0.37296502189558856,1.8707972895167622,0.0,1.9786032993213478,0.8504154987454334,0.37296502189558856,0.921300359039724,0.0,0.6336335132917686,0.21434486910529474
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,Countries of Latin America and the Caribbean,0.4163311708027649,1.7418517420145858,2.1726342008605424,2.1051336589195584,0.9515205296622408,0.4163311708027649,0.8427573605693935,0.29834032436378793,0.6812374623006209,0.28515459351162764
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,Countries of Latin America and the Caribbean,0.4977533591179272,1.720056775892301,5.102634178507973,2.2245170906119593,0.8138949297155476,0.4977533591179272,0.8294816637813783,0.7006800939260066,0.7261525547166486,0.18876739383310442
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,Countries of Latin America and the Caribbean,0.47624012416331135,1.7369040606472967,4.963630180001658,2.1853826381899237,0.8174170241420163,0.47624012416331135,0.8397436409211357,0.6815924361942947,0.7114291754146088,0.1912341210909849
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,Countries of Latin America and the Caribbean,0.38424315143764703,1.8663306083674729,6.299179810194617,2.024438553851012,0.7684832776110981,0.38424315143764703,0.9185796250751009,0.8649865435492676,0.6508779052809048,0.15696297677102738
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,Countries of Latin America and the Caribbean,0.45353937052140375,1.7651039590252249,4.770132349677531,2.1305531998748632,0.8238955560112553,0.45353937052140375,0.8569206944764258,0.6550218310552777,0.6908009420481476,0.19577141317287866
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,Countries of Latin America and the Caribbean,0.3539772409930077,1.869129573628736,5.663137995112992,2.0230989893437963,0.7792467138332566,0.3539772409930077,0.9202845239916781,0.7776469806604828,0.6503739269416504,0.16450123619931747
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,Countries of Latin America and the Caribbean,0.4351346958889952,1.7806055831885668,4.627414232267135,2.0933336766998996,0.8264833464545325,0.4351346958889952,0.8663630061074533,0.6354241604377655,0.6767980079777711,0.19758379309550167
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,Countries of Latin America and the Caribbean,0.336353288318843,1.8705581048140103,5.180107929529261,2.018763428428195,0.7988805711550471,0.336353288318843,0.9211546674349631,0.7113185824484719,0.6487427783271484,0.1782519666365912
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,Countries of Latin America and the Caribbean,0.33751169871407827,1.8723608690768256,4.419909537518632,1.921984583957908,0.8098713728765873,0.33751169871407827,0.9222527628208025,0.6069301700947262,0.6123321082561187,0.18594946332740658
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,Countries of Latin America and the Caribbean,0.40154590913548766,1.7950340550879567,4.445996870918391,2.0547446027336935,0.8310786854719614,0.40154590913548766,0.8751516418399423,0.6105124130259972,0.6622798139631539,0.20080217586465937
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,Countries of Latin America and the Caribbean,0.3571106656261067,1.8727272097168801,3.915980854602739,1.9648195971347706,0.8366881692084607,0.3571106656261067,0.9224759073410189,0.537732029580416,0.6284477329136315,0.20473082307283
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,Countries of Latin America and the Caribbean,0.23394994141658162,1.868739774910594,3.927654000042665,1.8644575739231717,0.8331776087119941,0.23394994141658162,0.9200470907439559,0.5393349547279229,0.5906889795949714,0.20227217369591521
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,Countries of Latin America and the Caribbean,0.2104681808392781,1.877312496662859,3.757140771676344,1.8187403311690686,0.8632178257625865,0.2104681808392781,0.9252688861802297,0.515920533727381,0.5734889866462244,0.22331108215744527
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,Countries of Latin America and the Caribbean,0.11984231945264631,1.602492780950513,4.630763615948439,1.714924497087578,0.789320173402467,0.11984231945264631,0.7578713689418225,0.6358840888571483,0.5344308215732736,0.17155626491001585
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,Countries of Latin America and the Caribbean,0.18941963164815068,1.4352531267580142,4.924951950359472,1.792573703589218,0.7838077147646162,0.18941963164815068,0.6560027572846552,0.6762812450270488,0.5636444338527267,0.16769557001275892
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,Countries of Latin America and the Caribbean,0.36296327881850277,1.8678442024901147,4.919704850662197,2.0622788806357994,0.809943264901984,0.36296327881850277,0.9195015818480353,0.6755607273140191,0.6651144015056955,0.18599981348762307
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,Countries of Latin America and the Caribbean,0.23164207530702324,1.809718154268198,7.282402087259557,1.9854244890275023,0.7187166013472249,0.23164207530702324,0.8840959846403977,1.0,0.6361998188644596,0.12210848339014223
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,Countries of Latin America and the Caribbean,0.2116593710602353,1.906155190227286,3.6430778933136403,1.835398358047268,0.8829575294080044,0.2116593710602353,0.9428374775770965,0.5002577239846651,0.5797561612959762,0.23713594292174148
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,Countries of Latin America and the Caribbean,0.253492460173545,1.9038074093090696,4.291488285341296,2.090947314201884,1.0431373109794293,0.253492460173545,0.9414074029708753,0.58929570681756,0.6759001975310697,0.34931914573260875
WITCH 5.0,EN_INDCi2030_500f,Countries of Latin America and the Caribbean,0.12545288032574414,1.3385925824517078,0.0,1.7178243462683493,0.8679857402944073,0.12545288032574414,0.597125121486774,0.0,0.5355218188088235,0.22665032958093878
WITCH 5.0,EN_NPi2020_400f,Countries of Latin America and the Caribbean,0.12804563060317298,1.296044053208682,0.0,1.7522398995065913,0.8220491792888005,0.12804563060317298,0.5712080647757358,0.0,0.5484698278610943,0.19447828833347408
WITCH 5.0,EN_NPi2020_450,Countries of Latin America and the Caribbean,0.11006853843337516,1.3190439440969364,0.0,1.8092432799042144,0.7788929163606121,0.11006853843337516,0.5852177024084229,0.0,0.5699159536952221,0.1642534512839038
WITCH 5.0,EN_NPi2020_450f,Countries of Latin America and the Caribbean,0.131362925187403,1.296180230274466,0.0,1.7454279539078967,0.8328667763697054,0.131362925187403,0.5712910126190445,0.0,0.5459070001574424,0.2020544797563115
WITCH 5.0,EN_NPi2020_500,Countries of Latin America and the Caribbean,0.11646956559284649,1.3190439440969364,0.0,1.7828212252680258,0.7790553113577152,0.11646956559284649,0.5852177024084229,0.0,0.5599753027273099,0.164367185930791
