,scenario,model,mean_value,mean_value_2050,region
52,SSP1_SPA1_34I_LIRE,IMAGE 3.2,0.8565113241848428,1.2321607726223296,Countries of Latin America and the Caribbean
53,SSP1_SPA1_34I_RE,IMAGE 3.2,0.8298867167792469,1.210100389213337,Countries of Latin America and the Caribbean
54,SSP2-baseline,IMAGE 3.2,0.9679747074387515,1.1808293039968307,Countries of Latin America and the Caribbean
55,SSP2_SPA2_19I_D,IMAGE 3.2,0.8679703622441464,1.2199389167534826,Countries of Latin America and the Caribbean
56,SSP2_SPA2_19I_LIRE,IMAGE 3.2,1.168861646520086,1.4631292270277814,Countries of Latin America and the Caribbean
57,SSP2_SPA2_19I_RE,IMAGE 3.2,1.1158708984248844,1.450723878656794,Countries of Latin America and the Caribbean
58,SSP2_SPA2_34I_D,IMAGE 3.2,0.8170738517427499,1.1405504119095067,Countries of Latin America and the Caribbean
59,SSP2_SPA2_34I_LI,IMAGE 3.2,0.7649073189425758,1.0985458118295872,Countries of Latin America and the Caribbean
60,SSP2_SPA2_34I_LIRE,IMAGE 3.2,1.0215330554772382,1.2751761487189968,Countries of Latin America and the Caribbean
61,SSP2_SPA2_34I_RE,IMAGE 3.2,1.023469922605081,1.2470970477386514,Countries of Latin America and the Caribbean
62,SSP2_SPA2_45I_D,IMAGE 3.2,0.8600203118413439,1.1542305266246242,Countries of Latin America and the Caribbean
63,SSP2_SPA2_45I_LI,IMAGE 3.2,0.8048471834358669,1.1133989844441448,Countries of Latin America and the Caribbean
64,SSP2_SPA2_45I_LIRE,IMAGE 3.2,0.9178307769717406,1.1785994800021553,Countries of Latin America and the Caribbean
65,SSP2_SPA2_45I_RE,IMAGE 3.2,1.025309543815975,1.2636371657282015,Countries of Latin America and the Caribbean
66,SSP3-baseline,IMAGE 3.2,1.3516257182506093,1.152900867182523,Countries of Latin America and the Caribbean
67,SSP4-baseline,IMAGE 3.2,1.105408346493042,1.3499648261932544,Countries of Latin America and the Caribbean
68,SSP5-baseline,IMAGE 3.2,1.0312764057981605,1.2640390297410922,Countries of Latin America and the Caribbean
69,EN_INDCi2030_1000f,MESSAGEix-GLOBIOM_1.1,0.5553394960969124,0.6307074755502691,Countries of Latin America and the Caribbean
70,EN_INDCi2030_1000f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5550151706324541,0.6262392959305055,Countries of Latin America and the Caribbean
71,EN_INDCi2030_1200,MESSAGEix-GLOBIOM_1.1,0.5573184607392823,0.6413810873703836,Countries of Latin America and the Caribbean
72,EN_INDCi2030_1200_NDCp,MESSAGEix-GLOBIOM_1.1,0.5525899659216015,0.6308646868603919,Countries of Latin America and the Caribbean
73,EN_INDCi2030_1200f,MESSAGEix-GLOBIOM_1.1,0.5754806334138007,0.6302385504531898,Countries of Latin America and the Caribbean
74,EN_INDCi2030_1200f_COV,MESSAGEix-GLOBIOM_1.1,0.6290261869456861,0.6456534938106474,Countries of Latin America and the Caribbean
75,EN_INDCi2030_1200f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6303697038434103,0.6367331493802508,Countries of Latin America and the Caribbean
76,EN_INDCi2030_1200f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5757191567116533,0.6307732325417897,Countries of Latin America and the Caribbean
77,EN_INDCi2030_1400,MESSAGEix-GLOBIOM_1.1,0.5509879291845039,0.6246281071683433,Countries of Latin America and the Caribbean
78,EN_INDCi2030_1400_COV,MESSAGEix-GLOBIOM_1.1,0.5995405980384517,0.6299106820332483,Countries of Latin America and the Caribbean
79,EN_INDCi2030_1400_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5927671673986528,0.6125071298603979,Countries of Latin America and the Caribbean
80,EN_INDCi2030_1400_NDCp,MESSAGEix-GLOBIOM_1.1,0.547412780074398,0.6181211460807885,Countries of Latin America and the Caribbean
81,EN_INDCi2030_1400f,MESSAGEix-GLOBIOM_1.1,0.5660081755042787,0.6081355330988423,Countries of Latin America and the Caribbean
82,EN_INDCi2030_1400f_COV,MESSAGEix-GLOBIOM_1.1,0.6069494568651844,0.6146205203177502,Countries of Latin America and the Caribbean
83,EN_INDCi2030_1400f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6067088776553149,0.6040807120794855,Countries of Latin America and the Caribbean
84,EN_INDCi2030_1400f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5619072148159924,0.6017498881536892,Countries of Latin America and the Caribbean
85,EN_INDCi2030_1600,MESSAGEix-GLOBIOM_1.1,0.542865580008904,0.5999963418121317,Countries of Latin America and the Caribbean
86,EN_INDCi2030_1600_COV,MESSAGEix-GLOBIOM_1.1,0.5842603496433121,0.6174662238010613,Countries of Latin America and the Caribbean
87,EN_INDCi2030_1600_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5816699565382379,0.6020645316954851,Countries of Latin America and the Caribbean
88,EN_INDCi2030_1600_NDCp,MESSAGEix-GLOBIOM_1.1,0.542718959286886,0.5989279042601917,Countries of Latin America and the Caribbean
89,EN_INDCi2030_1600f,MESSAGEix-GLOBIOM_1.1,0.5599876405550812,0.6046305323055589,Countries of Latin America and the Caribbean
90,EN_INDCi2030_1600f_COV,MESSAGEix-GLOBIOM_1.1,0.6013772584592739,0.6053451212419216,Countries of Latin America and the Caribbean
91,EN_INDCi2030_1600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5985042876833547,0.5942274357306528,Countries of Latin America and the Caribbean
92,EN_INDCi2030_1600f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5561085636182096,0.5989762525722478,Countries of Latin America and the Caribbean
93,EN_INDCi2030_1800,MESSAGEix-GLOBIOM_1.1,0.5398527855113509,0.5975019918245694,Countries of Latin America and the Caribbean
94,EN_INDCi2030_1800_COV,MESSAGEix-GLOBIOM_1.1,0.59164677248387,0.6188010246045104,Countries of Latin America and the Caribbean
95,EN_INDCi2030_1800_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5876017688856194,0.6009764106872946,Countries of Latin America and the Caribbean
96,EN_INDCi2030_1800_NDCp,MESSAGEix-GLOBIOM_1.1,0.5325985067520689,0.5877189219227744,Countries of Latin America and the Caribbean
97,EN_INDCi2030_1800f,MESSAGEix-GLOBIOM_1.1,0.5492676418009328,0.6007146704227604,Countries of Latin America and the Caribbean
98,EN_INDCi2030_1800f_COV,MESSAGEix-GLOBIOM_1.1,0.6013787305555781,0.6240713485593498,Countries of Latin America and the Caribbean
99,EN_INDCi2030_1800f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6006528782457222,0.606305437161483,Countries of Latin America and the Caribbean
100,EN_INDCi2030_1800f_NDCp,MESSAGEix-GLOBIOM_1.1,0.545987723001327,0.592223366577041,Countries of Latin America and the Caribbean
101,EN_INDCi2030_2000,MESSAGEix-GLOBIOM_1.1,0.5634064528795307,0.6193219707853811,Countries of Latin America and the Caribbean
102,EN_INDCi2030_2000_COV,MESSAGEix-GLOBIOM_1.1,0.6013114528906051,0.6302011453152955,Countries of Latin America and the Caribbean
103,EN_INDCi2030_2000_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6047438867248567,0.627936669024045,Countries of Latin America and the Caribbean
104,EN_INDCi2030_2000_NDCp,MESSAGEix-GLOBIOM_1.1,0.5604452830600747,0.613210546574884,Countries of Latin America and the Caribbean
105,EN_INDCi2030_2000f,MESSAGEix-GLOBIOM_1.1,0.5665178241571642,0.6169446733685994,Countries of Latin America and the Caribbean
106,EN_INDCi2030_2000f_COV,MESSAGEix-GLOBIOM_1.1,0.6094481068112132,0.6274220780813334,Countries of Latin America and the Caribbean
107,EN_INDCi2030_2000f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.611509558875486,0.6239550975180738,Countries of Latin America and the Caribbean
108,EN_INDCi2030_2000f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5608593822583092,0.6067546187986808,Countries of Latin America and the Caribbean
109,EN_INDCi2030_2500,MESSAGEix-GLOBIOM_1.1,0.5484791572133189,0.6209123087865035,Countries of Latin America and the Caribbean
110,EN_INDCi2030_2500_COV,MESSAGEix-GLOBIOM_1.1,0.5778796212373373,0.6198106084363442,Countries of Latin America and the Caribbean
111,EN_INDCi2030_2500_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.577503130551302,0.6160248804248883,Countries of Latin America and the Caribbean
112,EN_INDCi2030_2500_NDCp,MESSAGEix-GLOBIOM_1.1,0.5455809688133757,0.614469402959079,Countries of Latin America and the Caribbean
113,EN_INDCi2030_2500f,MESSAGEix-GLOBIOM_1.1,0.5461543751348291,0.6170392041356336,Countries of Latin America and the Caribbean
114,EN_INDCi2030_2500f_COV,MESSAGEix-GLOBIOM_1.1,0.5760034110314678,0.616960978418592,Countries of Latin America and the Caribbean
115,EN_INDCi2030_2500f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5786799482289854,0.6187592785806523,Countries of Latin America and the Caribbean
116,EN_INDCi2030_2500f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5441692726218572,0.6119493573337562,Countries of Latin America and the Caribbean
117,EN_INDCi2030_3000,MESSAGEix-GLOBIOM_1.1,0.5306870938451804,0.6132353910589254,Countries of Latin America and the Caribbean
118,EN_INDCi2030_3000_COV,MESSAGEix-GLOBIOM_1.1,0.5717377266906991,0.6141722079486218,Countries of Latin America and the Caribbean
119,EN_INDCi2030_3000_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5655966182195399,0.6086362800638031,Countries of Latin America and the Caribbean
120,EN_INDCi2030_3000_NDCp,MESSAGEix-GLOBIOM_1.1,0.5289161648557535,0.6114098355164302,Countries of Latin America and the Caribbean
121,EN_INDCi2030_3000f,MESSAGEix-GLOBIOM_1.1,0.5303769960406107,0.6166605325698686,Countries of Latin America and the Caribbean
122,EN_INDCi2030_3000f_COV,MESSAGEix-GLOBIOM_1.1,0.5705436277063597,0.6121760709338336,Countries of Latin America and the Caribbean
123,EN_INDCi2030_3000f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5636325119315934,0.6094661168783599,Countries of Latin America and the Caribbean
124,EN_INDCi2030_3000f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5290538907932387,0.6155343785438778,Countries of Latin America and the Caribbean
125,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.6597289470955342,0.7661367251153283,Countries of Latin America and the Caribbean
126,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6495710568953498,0.723135113558328,Countries of Latin America and the Caribbean
127,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.6063881343724035,0.7324640740716731,Countries of Latin America and the Caribbean
128,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.6429606949207833,0.7310175392939569,Countries of Latin America and the Caribbean
129,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6277130991566773,0.6984376762525919,Countries of Latin America and the Caribbean
130,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.6034684692306701,0.7258552615925322,Countries of Latin America and the Caribbean
131,EN_INDCi2100,MESSAGEix-GLOBIOM_1.1,0.5171889587268441,0.6104340630757626,Countries of Latin America and the Caribbean
132,EN_INDCi2100_COV,MESSAGEix-GLOBIOM_1.1,0.5563429762088382,0.6321978552930719,Countries of Latin America and the Caribbean
133,EN_INDCi2100_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5601743260761594,0.5875091933308418,Countries of Latin America and the Caribbean
134,EN_INDCi2100_NDCp,MESSAGEix-GLOBIOM_1.1,0.5013179009192252,0.600110317366958,Countries of Latin America and the Caribbean
135,EN_NPi2020_1000f_DR10p,MESSAGEix-GLOBIOM_1.1,0.6165589925590438,0.6974430430175584,Countries of Latin America and the Caribbean
136,EN_NPi2020_1200f,MESSAGEix-GLOBIOM_1.1,0.583671190852104,0.6366455514023713,Countries of Latin America and the Caribbean
137,EN_NPi2020_1200f_COV,MESSAGEix-GLOBIOM_1.1,0.6380426751430919,0.6580560104913851,Countries of Latin America and the Caribbean
138,EN_NPi2020_1400,MESSAGEix-GLOBIOM_1.1,0.5582204695279089,0.6301352783459963,Countries of Latin America and the Caribbean
139,EN_NPi2020_1400_COV,MESSAGEix-GLOBIOM_1.1,0.6077125257602819,0.655850642012281,Countries of Latin America and the Caribbean
140,EN_NPi2020_1400f,MESSAGEix-GLOBIOM_1.1,0.5797477260756437,0.6396549911883478,Countries of Latin America and the Caribbean
141,EN_NPi2020_1400f_COV,MESSAGEix-GLOBIOM_1.1,0.6246203925839086,0.646288662422354,Countries of Latin America and the Caribbean
142,EN_NPi2020_1600,MESSAGEix-GLOBIOM_1.1,0.5558914503717802,0.6384132906184545,Countries of Latin America and the Caribbean
143,EN_NPi2020_1600_COV,MESSAGEix-GLOBIOM_1.1,0.6127709728523869,0.6722458094881214,Countries of Latin America and the Caribbean
144,EN_NPi2020_1600f,MESSAGEix-GLOBIOM_1.1,0.5722962498891164,0.6435599954239848,Countries of Latin America and the Caribbean
145,EN_NPi2020_1600f_COV,MESSAGEix-GLOBIOM_1.1,0.6308946384967148,0.6801954506293288,Countries of Latin America and the Caribbean
146,EN_NPi2020_1800,MESSAGEix-GLOBIOM_1.1,0.5771740287766653,0.670746373535386,Countries of Latin America and the Caribbean
147,EN_NPi2020_1800_COV,MESSAGEix-GLOBIOM_1.1,0.6386919321945572,0.6994215051278759,Countries of Latin America and the Caribbean
148,EN_NPi2020_1800f,MESSAGEix-GLOBIOM_1.1,0.5806800123330609,0.6681874441823892,Countries of Latin America and the Caribbean
149,EN_NPi2020_1800f_COV,MESSAGEix-GLOBIOM_1.1,0.6410499877459267,0.6889187179956591,Countries of Latin America and the Caribbean
150,EN_NPi2020_2000,MESSAGEix-GLOBIOM_1.1,0.5662722823183107,0.6520122746086074,Countries of Latin America and the Caribbean
151,EN_NPi2020_2000_COV,MESSAGEix-GLOBIOM_1.1,0.6189097166909883,0.685668091266751,Countries of Latin America and the Caribbean
152,EN_NPi2020_2000f,MESSAGEix-GLOBIOM_1.1,0.5698613608903014,0.6481174658205044,Countries of Latin America and the Caribbean
153,EN_NPi2020_2000f_COV,MESSAGEix-GLOBIOM_1.1,0.6257979687173499,0.6862036973210346,Countries of Latin America and the Caribbean
154,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.6054807136167862,0.7208250442531985,Countries of Latin America and the Caribbean
155,EN_NPi2020_2500,MESSAGEix-GLOBIOM_1.1,0.5533775521442714,0.6547248340734493,Countries of Latin America and the Caribbean
156,EN_NPi2020_2500_COV,MESSAGEix-GLOBIOM_1.1,0.5919854254518365,0.6503808952985717,Countries of Latin America and the Caribbean
157,EN_NPi2020_2500f,MESSAGEix-GLOBIOM_1.1,0.5560950589758025,0.6559706544792139,Countries of Latin America and the Caribbean
158,EN_NPi2020_2500f_COV,MESSAGEix-GLOBIOM_1.1,0.5887899621840643,0.652391875833899,Countries of Latin America and the Caribbean
159,EN_NPi2020_3000,MESSAGEix-GLOBIOM_1.1,0.5405627136291465,0.6395408206728757,Countries of Latin America and the Caribbean
160,EN_NPi2020_3000_COV,MESSAGEix-GLOBIOM_1.1,0.5839000635732702,0.650158102245187,Countries of Latin America and the Caribbean
161,EN_NPi2020_3000f,MESSAGEix-GLOBIOM_1.1,0.5418216666633912,0.6420954240149135,Countries of Latin America and the Caribbean
162,EN_NPi2020_3000f_COV,MESSAGEix-GLOBIOM_1.1,0.5864819037317743,0.655793762932665,Countries of Latin America and the Caribbean
163,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.5994721161038045,0.7057983150106887,Countries of Latin America and the Caribbean
164,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.600125689053463,0.7105617384345357,Countries of Latin America and the Caribbean
165,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.5980808230508308,0.7029717038764054,Countries of Latin America and the Caribbean
166,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.5937362312927665,0.693872277086319,Countries of Latin America and the Caribbean
167,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.5795385960157535,0.7254511589108092,Countries of Latin America and the Caribbean
168,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.6149033697408147,0.8033370094695251,Countries of Latin America and the Caribbean
169,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.5884482085088183,0.6698907665170146,Countries of Latin America and the Caribbean
170,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.6326912390344561,0.6577675056336191,Countries of Latin America and the Caribbean
171,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.6208627486325949,0.7159003985973912,Countries of Latin America and the Caribbean
172,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.5907653023587776,0.6793821171221294,Countries of Latin America and the Caribbean
173,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.6119347311297004,0.6896905903797222,Countries of Latin America and the Caribbean
174,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.6110951051258575,0.679328799314149,Countries of Latin America and the Caribbean
175,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.6059932227327459,0.6967753213703822,Countries of Latin America and the Caribbean
176,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.55739705054514,0.6774855579262218,Countries of Latin America and the Caribbean
177,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.6067861211954548,0.7039277027600443,Countries of Latin America and the Caribbean
178,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.5778622159202185,0.656430220292149,Countries of Latin America and the Caribbean
179,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.6208765922288991,0.6335618957050233,Countries of Latin America and the Caribbean
180,EN_NPi2100,MESSAGEix-GLOBIOM_1.1,0.5982535516866898,0.5929864788918169,Countries of Latin America and the Caribbean
181,EN_NPi2100_COV,MESSAGEix-GLOBIOM_1.1,0.6790274872970561,0.630008788821713,Countries of Latin America and the Caribbean
182,EN_NoPolicy,MESSAGEix-GLOBIOM_1.1,0.6096336470148616,0.5968225382263259,Countries of Latin America and the Caribbean
183,NGFS2_Current Policies,MESSAGEix-GLOBIOM_1.1,0.5713540235599841,0.5555126109678292,Countries of Latin America and the Caribbean
184,NGFS2_Nationally Determined Contributions (NDCs),MESSAGEix-GLOBIOM_1.1,0.4825929548354247,0.5176582779537893,Countries of Latin America and the Caribbean
185,COV_GreenPush,MESSAGEix-GLOBIOM_1.2,0.5895345256125444,0.5510684272789381,Countries of Latin America and the Caribbean
186,COV_GreenPush_max_GDP,MESSAGEix-GLOBIOM_1.2,0.6027745979295192,0.5598239392754276,Countries of Latin America and the Caribbean
187,COV_GreenPush_min_GDP,MESSAGEix-GLOBIOM_1.2,0.5723962296987852,0.5638746424116465,Countries of Latin America and the Caribbean
188,COV_NoPolicyNoCOVID,MESSAGEix-GLOBIOM_1.2,0.5998198708186873,0.6050761235588955,Countries of Latin America and the Caribbean
189,COV_Restore,MESSAGEix-GLOBIOM_1.2,0.6212228343482186,0.557378002992212,Countries of Latin America and the Caribbean
190,COV_SelfReliance,MESSAGEix-GLOBIOM_1.2,0.6487764183277017,0.5747937324877869,Countries of Latin America and the Caribbean
191,COV_SelfReliance_max_GDP,MESSAGEix-GLOBIOM_1.2,0.6596384864890172,0.6197871468989122,Countries of Latin America and the Caribbean
192,COV_SelfReliance_min_GDP,MESSAGEix-GLOBIOM_1.2,0.6183327832359908,0.5965118802875327,Countries of Latin America and the Caribbean
193,COV_SmartUse,MESSAGEix-GLOBIOM_1.2,0.6276332729175492,0.5654591583014225,Countries of Latin America and the Caribbean
194,SSP2_int_lc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.5501003921604748,0.6402211430693738,Countries of Latin America and the Caribbean
195,SSP2_int_mc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.5905761230820756,0.669315676070454,Countries of Latin America and the Caribbean
196,SSP2_int_mc_50,MESSAGEix-GLOBIOM_GEI 1.0,0.6478093256995879,0.7188937061106025,Countries of Latin America and the Caribbean
197,SSP2_noint_lc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.5502562871188496,0.6398850729154277,Countries of Latin America and the Caribbean
198,SSP2_noint_mc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.5907657960988085,0.6690179376962492,Countries of Latin America and the Caribbean
199,SSP2_noint_mc_50,MESSAGEix-GLOBIOM_GEI 1.0,0.6501330626199792,0.7212777567275721,Countries of Latin America and the Caribbean
200,SSP2_openres_lc_100,MESSAGEix-GLOBIOM_GEI 1.0,0.6092478595023696,0.7209241538025344,Countries of Latin America and the Caribbean
201,SSP2_openres_lc_120,MESSAGEix-GLOBIOM_GEI 1.0,0.6085645599969958,0.721049121805259,Countries of Latin America and the Caribbean
202,SSP2_openres_lc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.5490822533934775,0.6435371076980851,Countries of Latin America and the Caribbean
203,SSP2_openres_lc_80,MESSAGEix-GLOBIOM_GEI 1.0,0.5977449213465308,0.699330293717904,Countries of Latin America and the Caribbean
204,SSP2_openres_lc_CB400,MESSAGEix-GLOBIOM_GEI 1.0,0.6476532159675963,0.7836790823477805,Countries of Latin America and the Caribbean
205,SSP2_openres_lc_CB450,MESSAGEix-GLOBIOM_GEI 1.0,0.6428966259125277,0.7784577145667693,Countries of Latin America and the Caribbean
